;Key;GENUS;SPECIES;FOUND;ORIGIN
2332;374;censored_genus;censored_species;0.0;censored_origin
2333;375;censored_genus;censored_species;0.0;censored_origin
2334;376;censored_genus;censored_species;;censored_origin
2335;377;censored_genus;censored_species;0.0;censored_origin
2336;378;censored_genus;censored_species;0.0;censored_origin
2337;379;censored_genus;censored_species;;censored_origin
2338;38;censored_genus;censored_species;0.0;censored_origin
2339;380;censored_genus;censored_species;0.0;censored_origin
2340;381;censored_genus;censored_species;;censored_origin
2341;382;censored_genus;censored_species;;censored_origin
2342;383;censored_genus;censored_species;0.0;censored_origin
2343;384;censored_genus;censored_species;0.0;censored_origin
2344;385;censored_genus;censored_species;0.0;censored_origin
2345;386;censored_genus;censored_species;0.0;censored_origin
2346;387;censored_genus;censored_species;;censored_origin
2347;388;censored_genus;censored_species;0.0;censored_origin
2348;389;censored_genus;censored_species;0.0;censored_origin
2349;39;censored_genus;censored_species;;censored_origin
2350;390;censored_genus;censored_species;;censored_origin
2351;391;censored_genus;censored_species;0.0;censored_origin
2352;392;censored_genus;censored_species;0.0;censored_origin
2353;393;censored_genus;censored_species;0.0;censored_origin
2354;394;censored_genus;censored_species;0.0;censored_origin
2355;395;censored_genus;censored_species;0.0;censored_origin
2356;396;censored_genus;censored_species;0.0;censored_origin
2357;397;censored_genus;censored_species;;censored_origin
2358;398;censored_genus;censored_species;;censored_origin
2359;399;censored_genus;censored_species;0.0;censored_origin
2360;4;censored_genus;censored_species;;censored_origin
2361;40;censored_genus;censored_species;0.0;censored_origin
2362;400;censored_genus;censored_species;;censored_origin
2363;4000;censored_genus;censored_species;;censored_origin
2364;4001;censored_genus;censored_species;;censored_origin
2365;4002;censored_genus;censored_species;;censored_origin
2366;4003;censored_genus;censored_species;;censored_origin
2367;4004;censored_genus;censored_species;0.0;censored_origin
2368;4005;censored_genus;censored_species;;censored_origin
2369;4006;censored_genus;censored_species;0.0;censored_origin
2370;4007;censored_genus;censored_species;;censored_origin
2371;4008;censored_genus;censored_species;0.0;censored_origin
2372;4009;censored_genus;censored_species;0.0;censored_origin
2373;401;censored_genus;censored_species;;censored_origin
2374;4010;censored_genus;censored_species;;censored_origin
2375;4011;censored_genus;censored_species;0.0;censored_origin
2376;4012;censored_genus;censored_species;0.0;censored_origin
2377;4013;censored_genus;censored_species;;censored_origin
2378;4014;censored_genus;censored_species;0.0;censored_origin
2379;4015;censored_genus;censored_species;;censored_origin
2380;4016;censored_genus;censored_species;;censored_origin
2381;4017;censored_genus;censored_species;0.0;censored_origin
2382;4018;censored_genus;censored_species;;censored_origin
2383;4019;censored_genus;censored_species;0.0;censored_origin
2384;402;censored_genus;censored_species;0.0;censored_origin
2385;4020;censored_genus;censored_species;0.0;censored_origin
2386;4021;censored_genus;censored_species;0.0;censored_origin
2387;4022;censored_genus;censored_species;;censored_origin
2388;4023;censored_genus;censored_species;0.0;censored_origin
2389;4024;censored_genus;censored_species;0.0;censored_origin
2390;4025;censored_genus;censored_species;;censored_origin
2391;4026;censored_genus;censored_species;;censored_origin
2392;4027;censored_genus;censored_species;0.0;censored_origin
2393;4028;censored_genus;censored_species;;censored_origin
2394;4029;censored_genus;censored_species;;censored_origin
2395;403;censored_genus;censored_species;0.0;censored_origin
2396;4030;censored_genus;censored_species;;censored_origin
2397;4031;censored_genus;censored_species;;censored_origin
2398;4032;censored_genus;censored_species;;censored_origin
2399;4033;censored_genus;censored_species;;censored_origin
2400;4034;censored_genus;censored_species;;censored_origin
2401;4035;censored_genus;censored_species;;censored_origin
2402;4036;censored_genus;censored_species;;censored_origin
2403;4037;censored_genus;censored_species;;censored_origin
2404;4038;censored_genus;censored_species;;censored_origin
2405;4039;censored_genus;censored_species;;censored_origin
2406;404;censored_genus;censored_species;0.0;censored_origin
2407;4040;censored_genus;censored_species;;censored_origin
2408;4042;censored_genus;censored_species;;censored_origin
2409;4043;censored_genus;censored_species;0.0;censored_origin
2410;4044;censored_genus;censored_species;0.0;censored_origin
2411;4045;censored_genus;censored_species;0.0;censored_origin
2412;4046;censored_genus;censored_species;0.0;censored_origin
2413;4047;censored_genus;censored_species;0.0;censored_origin
2414;4048;censored_genus;censored_species;0.0;censored_origin
2415;4049;censored_genus;censored_species;0.0;censored_origin
2416;405;censored_genus;censored_species;;censored_origin
2417;4050;censored_genus;censored_species;0.0;censored_origin
2418;4051;censored_genus;censored_species;0.0;censored_origin
2419;4052;censored_genus;censored_species;0.0;censored_origin
2420;4053;censored_genus;censored_species;0.0;censored_origin
2421;4054;censored_genus;censored_species;0.0;censored_origin
2422;4055;censored_genus;censored_species;0.0;censored_origin
2423;4056;censored_genus;censored_species;0.0;censored_origin
2424;4057;censored_genus;censored_species;0.0;censored_origin
2425;4058;censored_genus;censored_species;0.0;censored_origin
2426;4059;censored_genus;censored_species;0.0;censored_origin
2427;406;censored_genus;censored_species;0.0;censored_origin
2428;4060;censored_genus;censored_species;0.0;censored_origin
2429;407;censored_genus;censored_species;0.0;censored_origin
2430;408;censored_genus;censored_species;;censored_origin
2431;409;censored_genus;censored_species;;censored_origin
2432;41;censored_genus;censored_species;2.0;censored_origin
2433;410;censored_genus;censored_species;;censored_origin
2434;411;censored_genus;censored_species;0.0;censored_origin
2435;412;censored_genus;censored_species;0.0;censored_origin
2436;413;censored_genus;censored_species;0.0;censored_origin
2437;414;censored_genus;censored_species;0.0;censored_origin
2438;415;censored_genus;censored_species;0.0;censored_origin
2439;416;censored_genus;censored_species;0.0;censored_origin
2440;417;censored_genus;censored_species;0.0;censored_origin
2441;418;censored_genus;censored_species;0.0;censored_origin
2442;419;censored_genus;censored_species;0.0;censored_origin
2443;42;censored_genus;censored_species;;censored_origin
2444;420;censored_genus;censored_species;;censored_origin
2445;421;censored_genus;censored_species;0.0;censored_origin
2446;422;censored_genus;censored_species;;censored_origin
2447;423;censored_genus;censored_species;0.0;censored_origin
2448;424;censored_genus;censored_species;;censored_origin
2449;425;censored_genus;censored_species;0.0;censored_origin
2450;426;censored_genus;censored_species;0.0;censored_origin
2451;427;censored_genus;censored_species;0.0;censored_origin
2452;428;censored_genus;censored_species;;censored_origin
2453;429;censored_genus;censored_species;0.0;censored_origin
2454;43;censored_genus;censored_species;0.0;censored_origin
2455;430;censored_genus;censored_species;;censored_origin
2456;431;censored_genus;censored_species;;censored_origin
2457;432;censored_genus;censored_species;;censored_origin
2458;433;censored_genus;censored_species;0.0;censored_origin
2459;434;censored_genus;censored_species;;censored_origin
2460;435;censored_genus;censored_species;;censored_origin
2461;436;censored_genus;censored_species;0.0;censored_origin
2462;437;censored_genus;censored_species;0.0;censored_origin
2463;438;censored_genus;censored_species;;censored_origin
2464;439;censored_genus;censored_species;;censored_origin
2465;44;censored_genus;censored_species;0.0;censored_origin
2466;440;censored_genus;censored_species;2.0;censored_origin
2467;441;censored_genus;censored_species;;censored_origin
2468;442;censored_genus;censored_species;;censored_origin
2469;443;censored_genus;censored_species;0.0;censored_origin
2470;444;censored_genus;censored_species;;censored_origin
2471;445;censored_genus;censored_species;0.0;censored_origin
2472;446;censored_genus;censored_species;;censored_origin
2473;447;censored_genus;censored_species;0.0;censored_origin
2474;448;censored_genus;censored_species;0.0;censored_origin
2475;449;censored_genus;censored_species;0.0;censored_origin
2476;45;censored_genus;censored_species;0.0;censored_origin
2477;450;censored_genus;censored_species;;censored_origin
2478;451;censored_genus;censored_species;;censored_origin
2479;452;censored_genus;censored_species;0.0;censored_origin
2480;453;censored_genus;censored_species;;censored_origin
2481;454;censored_genus;censored_species;;censored_origin
2482;455;censored_genus;censored_species;2.0;censored_origin
2483;456;censored_genus;censored_species;0.0;censored_origin
2484;457;censored_genus;censored_species;0.0;censored_origin
2485;458;censored_genus;censored_species;0.0;censored_origin
2486;459;censored_genus;censored_species;0.0;censored_origin
2487;46;censored_genus;censored_species;0.0;censored_origin
2488;460;censored_genus;censored_species;;censored_origin
2489;461;censored_genus;censored_species;;censored_origin
2490;462;censored_genus;censored_species;;censored_origin
2491;463;censored_genus;censored_species;0.0;censored_origin
2492;464;censored_genus;censored_species;0.0;censored_origin
2493;465;censored_genus;censored_species;0.0;censored_origin
2494;466;censored_genus;censored_species;0.0;censored_origin
2495;467;censored_genus;censored_species;0.0;censored_origin
2496;468;censored_genus;censored_species;;censored_origin
2497;469;censored_genus;censored_species;0.0;censored_origin
2498;47;censored_genus;censored_species;;censored_origin
2499;470;censored_genus;censored_species;0.0;censored_origin
2500;471;censored_genus;censored_species;;censored_origin
2501;472;censored_genus;censored_species;;censored_origin
2502;473;censored_genus;censored_species;0.0;censored_origin
2503;474;censored_genus;censored_species;0.0;censored_origin
2504;475;censored_genus;censored_species;0.0;censored_origin
2505;476;censored_genus;censored_species;0.0;censored_origin
2506;477;censored_genus;censored_species;0.0;censored_origin
2507;478;censored_genus;censored_species;2.0;censored_origin
2508;479;censored_genus;censored_species;0.0;censored_origin
2509;48;censored_genus;censored_species;0.0;censored_origin
2510;480;censored_genus;censored_species;0.0;censored_origin
2511;481;censored_genus;censored_species;0.0;censored_origin
2512;482;censored_genus;censored_species;;censored_origin
2513;483;censored_genus;censored_species;0.0;censored_origin
2514;484;censored_genus;censored_species;0.0;censored_origin
2515;485;censored_genus;censored_species;0.0;censored_origin
2516;486;censored_genus;censored_species;;censored_origin
2517;487;censored_genus;censored_species;0.0;censored_origin
2518;488;censored_genus;censored_species;0.0;censored_origin
2519;489;censored_genus;censored_species;0.0;censored_origin
2520;49;censored_genus;censored_species;;censored_origin
2521;490;censored_genus;censored_species;0.0;censored_origin
2522;491;censored_genus;censored_species;;censored_origin
2523;492;censored_genus;censored_species;;censored_origin
2524;493;censored_genus;censored_species;0.0;censored_origin
2525;494;censored_genus;censored_species;2.0;censored_origin
2526;495;censored_genus;censored_species;;censored_origin
2527;496;censored_genus;censored_species;0.0;censored_origin
2528;497;censored_genus;censored_species;;censored_origin
2529;498;censored_genus;censored_species;0.0;censored_origin
2530;499;censored_genus;censored_species;;censored_origin
2531;5;censored_genus;censored_species;0.0;censored_origin
2532;50;censored_genus;censored_species;0.0;censored_origin
2533;500;censored_genus;censored_species;0.0;censored_origin
2534;5000;censored_genus;censored_species;0.0;censored_origin
2535;5001;censored_genus;censored_species;0.0;censored_origin
2536;5002;censored_genus;censored_species;0.0;censored_origin
2537;5003;censored_genus;censored_species;0.0;censored_origin
2538;5004;censored_genus;censored_species;0.0;censored_origin
2539;5005;censored_genus;censored_species;0.0;censored_origin
2540;501;censored_genus;censored_species;0.0;censored_origin
2541;502;censored_genus;censored_species;;censored_origin
2542;503;censored_genus;censored_species;;censored_origin
2543;504;censored_genus;censored_species;0.0;censored_origin
2544;505;censored_genus;censored_species;;censored_origin
2545;506;censored_genus;censored_species;0.0;censored_origin
2546;507;censored_genus;censored_species;0.0;censored_origin
2547;508;censored_genus;censored_species;2.0;censored_origin
2548;509;censored_genus;censored_species;;censored_origin
2549;51;censored_genus;censored_species;0.0;censored_origin
2550;510;censored_genus;censored_species;0.0;censored_origin
2551;511;censored_genus;censored_species;0.0;censored_origin
2552;512;censored_genus;censored_species;;censored_origin
2553;513;censored_genus;censored_species;;censored_origin
2554;514;censored_genus;censored_species;;censored_origin
2555;515;censored_genus;censored_species;0.0;censored_origin
2556;516;censored_genus;censored_species;;censored_origin
2557;517;censored_genus;censored_species;0.0;censored_origin
2558;518;censored_genus;censored_species;2.0;censored_origin
2559;519;censored_genus;censored_species;;censored_origin
2560;52;censored_genus;censored_species;;censored_origin
2561;520;censored_genus;censored_species;;censored_origin
2562;521;censored_genus;censored_species;0.0;censored_origin
2563;522;censored_genus;censored_species;;censored_origin
2564;524;censored_genus;censored_species;1.0;censored_origin
2565;525;censored_genus;censored_species;;censored_origin
2566;526;censored_genus;censored_species;;censored_origin
2567;527;censored_genus;censored_species;;censored_origin
2568;528;censored_genus;censored_species;0.0;censored_origin
2569;529;censored_genus;censored_species;;censored_origin
2570;53;censored_genus;censored_species;0.0;censored_origin
2571;530;censored_genus;censored_species;0.0;censored_origin
2572;531;censored_genus;censored_species;0.0;censored_origin
2573;532;censored_genus;censored_species;;censored_origin
2574;533;censored_genus;censored_species;0.0;censored_origin
2575;534;censored_genus;censored_species;;censored_origin
2576;535;censored_genus;censored_species;0.0;censored_origin
2577;536;censored_genus;censored_species;;censored_origin
2578;537;censored_genus;censored_species;;censored_origin
2579;538;censored_genus;censored_species;1.0;censored_origin
2580;539;censored_genus;censored_species;1.0;censored_origin
2581;54;censored_genus;censored_species;0.0;censored_origin
2582;540;censored_genus;censored_species;0.0;censored_origin
2583;541;censored_genus;censored_species;0.0;censored_origin
2584;542;censored_genus;censored_species;0.0;censored_origin
2585;543;censored_genus;censored_species;;censored_origin
2586;544;censored_genus;censored_species;0.0;censored_origin
2587;545;censored_genus;censored_species;;censored_origin
2588;546;censored_genus;censored_species;0.0;censored_origin
2589;547;censored_genus;censored_species;0.0;censored_origin
2590;548;censored_genus;censored_species;;censored_origin
2591;549;censored_genus;censored_species;;censored_origin
2592;55;censored_genus;censored_species;0.0;censored_origin
2593;550;censored_genus;censored_species;1.0;censored_origin
2594;551;censored_genus;censored_species;1.0;censored_origin
2595;552;censored_genus;censored_species;0.0;censored_origin
2596;553;censored_genus;censored_species;0.0;censored_origin
2597;554;censored_genus;censored_species;;censored_origin
2598;555;censored_genus;censored_species;0.0;censored_origin
2599;556;censored_genus;censored_species;;censored_origin
2600;557;censored_genus;censored_species;;censored_origin
2601;558;censored_genus;censored_species;;censored_origin
2602;559;censored_genus;censored_species;;censored_origin
2603;56;censored_genus;censored_species;0.0;censored_origin
2604;560;censored_genus;censored_species;;censored_origin
2605;561;censored_genus;censored_species;;censored_origin
2606;562;censored_genus;censored_species;0.0;censored_origin
2607;563;censored_genus;censored_species;;censored_origin
2608;564;censored_genus;censored_species;1.0;censored_origin
2609;566;censored_genus;censored_species;1.0;censored_origin
2610;567;censored_genus;censored_species;;censored_origin
2611;568;censored_genus;censored_species;0.0;censored_origin
2612;569;censored_genus;censored_species;;censored_origin
2613;57;censored_genus;censored_species;;censored_origin
2614;570;censored_genus;censored_species;;censored_origin
2615;571;censored_genus;censored_species;;censored_origin
2616;572;censored_genus;censored_species;0.0;censored_origin
2617;573;censored_genus;censored_species;;censored_origin
2618;574;censored_genus;censored_species;;censored_origin
2619;575;censored_genus;censored_species;0.0;censored_origin
2620;576;censored_genus;censored_species;;censored_origin
2621;577;censored_genus;censored_species;2.0;censored_origin
2622;578;censored_genus;censored_species;;censored_origin
2623;579;censored_genus;censored_species;;censored_origin
2624;58;censored_genus;censored_species;0.0;censored_origin
2625;580;censored_genus;censored_species;;censored_origin
2626;581;censored_genus;censored_species;;censored_origin
2627;582;censored_genus;censored_species;;censored_origin
2628;583;censored_genus;censored_species;;censored_origin
2629;584;censored_genus;censored_species;2.0;censored_origin
2630;585;censored_genus;censored_species;0.0;censored_origin
2631;586;censored_genus;censored_species;;censored_origin
2632;587;censored_genus;censored_species;;censored_origin
2633;588;censored_genus;censored_species;;censored_origin
2634;589;censored_genus;censored_species;;censored_origin
2635;59;censored_genus;censored_species;0.0;censored_origin
2636;590;censored_genus;censored_species;0.0;censored_origin
2637;591;censored_genus;censored_species;;censored_origin
2638;592;censored_genus;censored_species;0.0;censored_origin
2639;593;censored_genus;censored_species;0.0;censored_origin
2640;594;censored_genus;censored_species;2.0;censored_origin
2641;595;censored_genus;censored_species;;censored_origin
2642;596;censored_genus;censored_species;;censored_origin
2643;597;censored_genus;censored_species;;censored_origin
2644;598;censored_genus;censored_species;;censored_origin
2645;599;censored_genus;censored_species;;censored_origin
2646;6;censored_genus;censored_species;0.0;censored_origin
2647;60;censored_genus;censored_species;2.0;censored_origin
2648;600;censored_genus;censored_species;;censored_origin
2649;601;censored_genus;censored_species;;censored_origin
2650;602;censored_genus;censored_species;;censored_origin
2651;603;censored_genus;censored_species;0.0;censored_origin
2652;604;censored_genus;censored_species;;censored_origin
2653;605;censored_genus;censored_species;;censored_origin
2654;606;censored_genus;censored_species;;censored_origin
2655;607;censored_genus;censored_species;;censored_origin
2656;608;censored_genus;censored_species;;censored_origin
2657;609;censored_genus;censored_species;;censored_origin
2658;61;censored_genus;censored_species;;censored_origin
2659;610;censored_genus;censored_species;0.0;censored_origin
2660;611;censored_genus;censored_species;0.0;censored_origin
2661;612;censored_genus;censored_species;;censored_origin
2662;613;censored_genus;censored_species;;censored_origin
2663;614;censored_genus;censored_species;;censored_origin
2664;615;censored_genus;censored_species;;censored_origin
2665;616;censored_genus;censored_species;;censored_origin
2666;617;censored_genus;censored_species;;censored_origin
2667;618;censored_genus;censored_species;0.0;censored_origin
2668;619;censored_genus;censored_species;;censored_origin
2669;62;censored_genus;censored_species;0.0;censored_origin
2670;620;censored_genus;censored_species;;censored_origin
2671;621;censored_genus;censored_species;;censored_origin
2672;622;censored_genus;censored_species;;censored_origin
2673;623;censored_genus;censored_species;;censored_origin
2674;624;censored_genus;censored_species;2.0;censored_origin
2675;625;censored_genus;censored_species;;censored_origin
2676;626;censored_genus;censored_species;;censored_origin
2677;627;censored_genus;censored_species;0.0;censored_origin
2678;628;censored_genus;censored_species;;censored_origin
2679;629;censored_genus;censored_species;;censored_origin
2680;63;censored_genus;censored_species;0.0;censored_origin
2681;630;censored_genus;censored_species;2.0;censored_origin
2682;631;censored_genus;censored_species;;censored_origin
2683;632;censored_genus;censored_species;0.0;censored_origin
2684;633;censored_genus;censored_species;;censored_origin
2685;634;censored_genus;censored_species;2.0;censored_origin
2686;635;censored_genus;censored_species;2.0;censored_origin
2687;636;censored_genus;censored_species;;censored_origin
2688;637;censored_genus;censored_species;0.0;censored_origin
2689;638;censored_genus;censored_species;;censored_origin
2690;639;censored_genus;censored_species;;censored_origin
2691;64;censored_genus;censored_species;0.0;censored_origin
2692;640;censored_genus;censored_species;0.0;censored_origin
2693;641;censored_genus;censored_species;;censored_origin
2694;642;censored_genus;censored_species;2.0;censored_origin
2695;643;censored_genus;censored_species;;censored_origin
2696;644;censored_genus;censored_species;;censored_origin
2697;645;censored_genus;censored_species;;censored_origin
2698;646;censored_genus;censored_species;;censored_origin
2699;647;censored_genus;censored_species;;censored_origin
2700;648;censored_genus;censored_species;0.0;censored_origin
2701;649;censored_genus;censored_species;2.0;censored_origin
2702;65;censored_genus;censored_species;1.0;censored_origin
2703;650;censored_genus;censored_species;;censored_origin
2704;651;censored_genus;censored_species;0.0;censored_origin
2705;652;censored_genus;censored_species;;censored_origin
2706;653;censored_genus;censored_species;;censored_origin
2707;654;censored_genus;censored_species;0.0;censored_origin
2708;655;censored_genus;censored_species;;censored_origin
2709;656;censored_genus;censored_species;;censored_origin
2710;657;censored_genus;censored_species;0.0;censored_origin
2711;658;censored_genus;censored_species;1.0;censored_origin
2712;659;censored_genus;censored_species;;censored_origin
2713;66;censored_genus;censored_species;0.0;censored_origin
2714;660;censored_genus;censored_species;0.0;censored_origin
2715;661;censored_genus;censored_species;1.0;censored_origin
2716;662;censored_genus;censored_species;;censored_origin
2717;663;censored_genus;censored_species;;censored_origin
2718;664;censored_genus;censored_species;;censored_origin
2719;665;censored_genus;censored_species;0.0;censored_origin
2720;666;censored_genus;censored_species;;censored_origin
2721;667;censored_genus;censored_species;0.0;censored_origin
2722;668;censored_genus;censored_species;;censored_origin
2723;669;censored_genus;censored_species;1.0;censored_origin
2724;67;censored_genus;censored_species;0.0;censored_origin
2725;670;censored_genus;censored_species;;censored_origin
2726;671;censored_genus;censored_species;;censored_origin
2727;672;censored_genus;censored_species;1.0;censored_origin
2728;673;censored_genus;censored_species;1.0;censored_origin
2729;674;censored_genus;censored_species;;censored_origin
2730;675;censored_genus;censored_species;0.0;censored_origin
2731;676;censored_genus;censored_species;;censored_origin
2732;677;censored_genus;censored_species;;censored_origin
2733;678;censored_genus;censored_species;1.0;censored_origin
2734;679;censored_genus;censored_species;1.0;censored_origin
2735;68;censored_genus;censored_species;;censored_origin
2736;680;censored_genus;censored_species;;censored_origin
2737;681;censored_genus;censored_species;;censored_origin
2738;682;censored_genus;censored_species;0.0;censored_origin
2739;683;censored_genus;censored_species;0.0;censored_origin
2740;684;censored_genus;censored_species;0.0;censored_origin
2741;685;censored_genus;censored_species;;censored_origin
2742;686;censored_genus;censored_species;;censored_origin
2743;687;censored_genus;censored_species;0.0;censored_origin
2744;688;censored_genus;censored_species;1.0;censored_origin
2745;689;censored_genus;censored_species;1.0;censored_origin
2746;69;censored_genus;censored_species;0.0;censored_origin
2747;690;censored_genus;censored_species;;censored_origin
2748;691;censored_genus;censored_species;;censored_origin
2749;692;censored_genus;censored_species;0.0;censored_origin
2750;693;censored_genus;censored_species;;censored_origin
2751;694;censored_genus;censored_species;;censored_origin
2752;695;censored_genus;censored_species;1.0;censored_origin
2753;696;censored_genus;censored_species;;censored_origin
2754;697;censored_genus;censored_species;1.0;censored_origin
2755;698;censored_genus;censored_species;;censored_origin
2756;699;censored_genus;censored_species;;censored_origin
2757;7;censored_genus;censored_species;0.0;censored_origin
2758;70;censored_genus;censored_species;1.0;censored_origin
2759;700;censored_genus;censored_species;;censored_origin
2760;701;censored_genus;censored_species;1.0;censored_origin
2761;702;censored_genus;censored_species;;censored_origin
2762;703;censored_genus;censored_species;1.0;censored_origin
2763;704;censored_genus;censored_species;;censored_origin
2764;705;censored_genus;censored_species;0.0;censored_origin
2765;706;censored_genus;censored_species;;censored_origin
2766;707;censored_genus;censored_species;0.0;censored_origin
2767;708;censored_genus;censored_species;;censored_origin
2768;709;censored_genus;censored_species;0.0;censored_origin
2769;71;censored_genus;censored_species;0.0;censored_origin
2770;710;censored_genus;censored_species;0.0;censored_origin
2771;711;censored_genus;censored_species;1.0;censored_origin
2772;712;censored_genus;censored_species;;censored_origin
2773;713;censored_genus;censored_species;1.0;censored_origin
2774;714;censored_genus;censored_species;;censored_origin
2775;715;censored_genus;censored_species;;censored_origin
2776;716;censored_genus;censored_species;0.0;censored_origin
2777;717;censored_genus;censored_species;;censored_origin
2778;718;censored_genus;censored_species;1.0;censored_origin
2779;719;censored_genus;censored_species;;censored_origin
2780;72;censored_genus;censored_species;0.0;censored_origin
2781;720;censored_genus;censored_species;1.0;censored_origin
2782;721;censored_genus;censored_species;0.0;censored_origin
2783;722;censored_genus;censored_species;;censored_origin
2784;723;censored_genus;censored_species;0.0;censored_origin
2785;724;censored_genus;censored_species;1.0;censored_origin
2786;725;censored_genus;censored_species;0.0;censored_origin
2787;726;censored_genus;censored_species;;censored_origin
2788;727;censored_genus;censored_species;;censored_origin
2789;728;censored_genus;censored_species;1.0;censored_origin
2790;729;censored_genus;censored_species;;censored_origin
2791;73;censored_genus;censored_species;0.0;censored_origin
2792;730;censored_genus;censored_species;;censored_origin
2793;731;censored_genus;censored_species;0.0;censored_origin
2794;732;censored_genus;censored_species;0.0;censored_origin
2795;733;censored_genus;censored_species;1.0;censored_origin
2796;734;censored_genus;censored_species;;censored_origin
2797;735;censored_genus;censored_species;1.0;censored_origin
2798;736;censored_genus;censored_species;;censored_origin
2799;737;censored_genus;censored_species;1.0;censored_origin
2800;738;censored_genus;censored_species;0.0;censored_origin
2801;739;censored_genus;censored_species;;censored_origin
2802;74;censored_genus;censored_species;0.0;censored_origin
2803;740;censored_genus;censored_species;;censored_origin
2804;741;censored_genus;censored_species;1.0;censored_origin
2805;742;censored_genus;censored_species;0.0;censored_origin
2806;743;censored_genus;censored_species;0.0;censored_origin
2807;744;censored_genus;censored_species;1.0;censored_origin
2808;745;censored_genus;censored_species;1.0;censored_origin
2809;746;censored_genus;censored_species;;censored_origin
2810;747;censored_genus;censored_species;;censored_origin
2811;748;censored_genus;censored_species;;censored_origin
2812;749;censored_genus;censored_species;0.0;censored_origin
2813;75;censored_genus;censored_species;1.0;censored_origin
2814;750;censored_genus;censored_species;1.0;censored_origin
2815;751;censored_genus;censored_species;1.0;censored_origin
2816;752;censored_genus;censored_species;;censored_origin
2817;753;censored_genus;censored_species;;censored_origin
2818;754;censored_genus;censored_species;;censored_origin
2819;755;censored_genus;censored_species;;censored_origin
2820;756;censored_genus;censored_species;;censored_origin
2821;757;censored_genus;censored_species;0.0;censored_origin
2822;758;censored_genus;censored_species;;censored_origin
2823;759;censored_genus;censored_species;;censored_origin
2824;76;censored_genus;censored_species;0.0;censored_origin
2825;760;censored_genus;censored_species;;censored_origin
2826;761;censored_genus;censored_species;1.0;censored_origin
2827;762;censored_genus;censored_species;;censored_origin
2828;763;censored_genus;censored_species;1.0;censored_origin
2829;764;censored_genus;censored_species;;censored_origin
2830;765;censored_genus;censored_species;;censored_origin
2831;766;censored_genus;censored_species;0.0;censored_origin
2832;767;censored_genus;censored_species;;censored_origin
2833;768;censored_genus;censored_species;;censored_origin
2834;769;censored_genus;censored_species;1.0;censored_origin
2835;77;censored_genus;censored_species;0.0;censored_origin
2836;770;censored_genus;censored_species;;censored_origin
2837;771;censored_genus;censored_species;;censored_origin
2838;772;censored_genus;censored_species;;censored_origin
2839;773;censored_genus;censored_species;1.0;censored_origin
2840;774;censored_genus;censored_species;0.0;censored_origin
2841;775;censored_genus;censored_species;1.0;censored_origin
2842;776;censored_genus;censored_species;;censored_origin
2843;777;censored_genus;censored_species;;censored_origin
2844;778;censored_genus;censored_species;;censored_origin
2845;779;censored_genus;censored_species;;censored_origin
2846;78;censored_genus;censored_species;1.0;censored_origin
2847;780;censored_genus;censored_species;0.0;censored_origin
2848;781;censored_genus;censored_species;0.0;censored_origin
2849;782;censored_genus;censored_species;;censored_origin
2850;783;censored_genus;censored_species;;censored_origin
2851;784;censored_genus;censored_species;;censored_origin
2852;785;censored_genus;censored_species;0.0;censored_origin
2853;786;censored_genus;censored_species;;censored_origin
2854;787;censored_genus;censored_species;;censored_origin
2855;788;censored_genus;censored_species;0.0;censored_origin
2856;789;censored_genus;censored_species;;censored_origin
2857;79;censored_genus;censored_species;0.0;censored_origin
2858;790;censored_genus;censored_species;1.0;censored_origin
2859;791;censored_genus;censored_species;;censored_origin
2860;792;censored_genus;censored_species;;censored_origin
2861;793;censored_genus;censored_species;;censored_origin
2862;794;censored_genus;censored_species;;censored_origin
2863;795;censored_genus;censored_species;0.0;censored_origin
2864;796;censored_genus;censored_species;;censored_origin
2865;797;censored_genus;censored_species;;censored_origin
2866;798;censored_genus;censored_species;;censored_origin
2867;799;censored_genus;censored_species;0.0;censored_origin
2868;8;censored_genus;censored_species;1.0;censored_origin
2869;80;censored_genus;censored_species;;censored_origin
2870;800;censored_genus;censored_species;;censored_origin
2871;801;censored_genus;censored_species;;censored_origin
2872;802;censored_genus;censored_species;;censored_origin
2873;803;censored_genus;censored_species;;censored_origin
2874;804;censored_genus;censored_species;;censored_origin
2875;805;censored_genus;censored_species;;censored_origin
2876;806;censored_genus;censored_species;;censored_origin
2877;807;censored_genus;censored_species;1.0;censored_origin
2878;808;censored_genus;censored_species;1.0;censored_origin
2879;809;censored_genus;censored_species;0.0;censored_origin
2880;81;censored_genus;censored_species;0.0;censored_origin
2881;810;censored_genus;censored_species;2.0;censored_origin
2882;811;censored_genus;censored_species;;censored_origin
2883;812;censored_genus;censored_species;;censored_origin
2884;813;censored_genus;censored_species;;censored_origin
2885;814;censored_genus;censored_species;;censored_origin
2886;815;censored_genus;censored_species;;censored_origin
2887;816;censored_genus;censored_species;2.0;censored_origin
2888;817;censored_genus;censored_species;0.0;censored_origin
2889;818;censored_genus;censored_species;;censored_origin
2890;819;censored_genus;censored_species;;censored_origin
2891;82;censored_genus;censored_species;0.0;censored_origin
2892;820;censored_genus;censored_species;0.0;censored_origin
2893;821;censored_genus;censored_species;;censored_origin
2894;822;censored_genus;censored_species;;censored_origin
2895;823;censored_genus;censored_species;1.0;censored_origin
2896;824;censored_genus;censored_species;;censored_origin
2897;825;censored_genus;censored_species;;censored_origin
